AÑO;IDNOREMP;CORRELA;IDOJ1;IDAIO;BRUTA;ARRIENDO;SERV_INT;PUBLICI;TRANSP;SERV_EXT;TOTAL_REM;VENTA;TOT_PERSO;INV_PRO;CTO
2017;979479;472;11;2003;373296;1033;24522;;4217;31291;132540;4993448;7;40431.5;4620152
2017;979476;472;11;2007;901030;3006;1330;;631;782;39995;1956397;3;419020;1055367
2017;979457;472;11;2007;699573;;43187;12000;39527;8608;169124;8838623;13;348787;8139050
2017;979448;4711;14;2012;158695;36646;52174;2363;3660;9541;135890;1097783;6;174923.5;939088
2017;979438;472;14;2012;577479;;55295;600;490;38022;91456;5027893;7;1962467.5;4450414
2017;979437;472;14;2012;1341765;;113430;3800;542235;97228;289878;4149118;25;18619;2807353
2017;967407;4711;5;1977;;;;68291181.67;30603691;;;16217243.4;;;
2017;966969;472;5;1994;19002306;2531262;2194338;701118;649412;563354;8555950;114470724;480;12470391.5;95468418
2017;966967;472;14;1991;;;;;;;;16217243.4;;;
2017;966850;472;11;1981;1230176;474071;201034;20414;54963;87560;570934;6649604;27;3211451.5;5419428
2017;966592;472;4;1997;321881;79284;20444;;;;118502;6132682;9;2046404;5810801
2017;966264;472;14;2009;365307;10850;38556;2590;29602;19406;201098;2590306;14;234127;2224999
2017;966262;472;14;1999;2139124;229200;347455;2005;56782;67429;730784;6763538;29;331991.5;4624414
2017;966236;472;14;2001;10161678.33;244460.6667;913451.6667;37736;301629;1013884.333;3407724.667;55061927.67;237.6666667;;44900249.33
2017;966114;472;4;2007;22772444;66476;2635955;48050;4108974;1331144;4419186;107929882;195;4483810;85157438
2017;966094;472;2;2004;2539516;68542;378151;12360;199639;123498;643320;14116154;28;1231619.5;11576638
2017;966052;472;2;2005;2772861;332722;307059;21690;235763;261204;734825;13591211;31;812515;10818350
2017;966043;472;4;2005;;;;;;;;16217243.4;;;
2017;966014;4711;11;2005;852906;61072;73059;10845;36270;23040;333058;4872262;27;1112721;4019356
2017;966008;472;11;1991;856777;;121422;4761;43425;29568;169435;5915025;12;879373.5;5058248
2017;966006;472;11;2010;6522270;123634;405686;10001;13343;200738;2082091;27261990;138;403288.5;20739720
2017;965896;472;2;1995;2747850;55826;236809;33017;57732;120563;541699;12616495;47;241765.5;9868645
2017;965883;472;14;2003;867162;20514;147451;16496;54920;11580;257431;3780811;19;76701;2913649
2017;965851;472;2;1995;1429401;;208433;;20383;307564;236639;10345996;18;236486;8916595
2017;965838;472;11;2006;869722;;19063;3148;42148;14330;135836;4140722;12;296491;3271000
2017;965798;472;11;1988;671100;23320;78912;;99192;308;205277.4;3114881;18;179130.5;2443781
2017;965766;472;11;1985;349777;;46515;442;15819;12012;194999;4329730;18;488338;3979953
2017;965754;472;11;1998;446591;;58336;19040;18431;15833;140559;4430467;11;181231.5;3983876
2017;965734;472;11;1998;348547;;21571;;17100;8320;223543;5318049;12;333355.5;4969502
2017;965731;472;11;2007;803767;53723;60424;3224;67484;7768;406475;6852396;30;34348;6048629
2017;965661;472;14;1991;559000;;9500;20000;3100;;236006;4400000;19;1092215;3841000
2017;965656;472;11;1997;754269;38645;31396;10815;;14856;219635;1621059;12;1136868;866790
2017;965600;472;11;2006;378100;94642;37524;700;14000;4500;231215;1230350;18;15500;852250
2017;965574;472;14;1994;1883517;776414;44662;6328;53905;23960;432248;4517144;26;160985;2633627
2017;965524;472;11;2010;697109;33400;109350;4890;29850;13730;350666;15903606;37;753931.5;15206497
2017;965513;472;11;2003;652277;78181;181580;19969;28280;23641;529674;5668147;40;547288.5;5015870
2017;965499;472;14;2010;1308425;78000;144996;9622;45685;36572;650796;12801723;49;564120;11493298
2017;965498;472;11;2008;341000;;7775;480;30600;13219;162109;6897500;14;554501.5;6556500
2017;965495;472;3;2012;737498;2120;39972;1903;36305;92704;314531;4249161;12;296471;3511663
2017;965491;472;14;2000;858950;;43943;;150;;336810;2890435;24;1052617;2031485
2017;965449;472;11;2011;487313;7440;90880;;1528;8475;295565;4455745;20;614917;3968432
2017;965423;472;11;1995;240295;28751;16455;;;3205;160244;2958841;13;289206.5;2718546
2017;965405;472;14;2011;725030;60000;39334;;17185;30155;281170;2067800;15;265231.5;1342770
2017;965386;472;11;2005;306579;;20446;1440;2985;6869;85201;1085565;6;570935;778986
2017;965317;472;11;2010;390789;24040;39985;;9650;115252;160374;4276961;12;614729;3886172
2017;965269;472;14;2013;;;;;;;;16217243.4;;;
2017;965243;472;14;2011;427128;77506;34937;;5488;3588;223009;853441;8;64119;426313
2017;965205;472;11;2007;623023;;97648;;5306;7444;260453;8366015;19;2710856.5;7742992
2017;965171;472;14;2012;1459615;18579;194720;1710;170776;18975;849135;3614755;68;15900;2155140
2017;965144;472;14;2010;232867;6000;61144;;;306;109079;1450952;8;109888.5;1218085
2017;965089;472;11;2005;237747;40500;66500;8000;11820;8500;141334;2995286;12;103528.5;2757539
2017;965028;4711;14;2014;374653;53205;79000;17805;28537;6151;189778;2315229;13;126362;1940576
2017;965027;4711;14;2014;981359;7200;26844;3280;8700;11026;156419;5451992;12;226458;4470633
2017;965024;472;14;2014;1183156;33600;66189;1043;60454;52046;607007;5045691;21;69607.5;3862535
2017;964964;472;14;2016;1399732;224715;193104;32227;264263;76941;591131;6260594;35;474525.5;4860862
2017;755799;472;14;1970;1606970;315192;95886;27193;47953;169372;521224;4672869;30;551201;3065899
2017;755790;472;4;1996;3046240;459899;53467;;65922;78439;724686;6740267;24;121605.5;3694027
2017;754920;472;14;1993;2943017;213410;122483;13323;80287;97987;1461948;21725139;77;2311549.5;18782122
2017;754883;472;11;1990;2512490;;251696;9860;181446;95537;1114739;26812391;61;1445934;24299901
2017;754882;472;4;1982;834692;90749;105871;5726;13752;21915;479842;6942274;26;733405;6107582
2017;754820;472;4;1992;6278695;305000;562311;5493;335465;174144;3227296;39814127;165;2687005;33535432
2017;754694;4711;5;1962;;;;;;;;16217243.4;;;
2017;754499;472;14;1995;1277839;395418;235401;20605;25139;68036;1125112;15466255;56;2819343;14188416
2017;754452;4711;11;2001;2936194;210692;533433;91790;264969;134670;866688;18482373;64;36998982.5;15546179
2017;754397;472;4;1982;10896580;239609;1116660;114067;566617;459747;1692515;71901770;176;5792563.5;61005190
2017;754362;4711;13;1966;7780493;382919;1542924;114229;296242;163719;2829160;54451835;204;6757992;46671342
2017;754354;472;11;2002;940755;65400;91326;1270;6227;19688;160671;3778297;15;542161.5;2837542
2017;753696;472;14;1988;799839;44940;23262;2300;8615;19110;201174;2428816;12;451840;1628977
2017;753511;472;11;1991;7687009;68669;658044;481409;181270;138682;2474315;47982619;136;5861011;40295610
2017;753482;4711;5;1990;28019870.33;1852152.667;3080577.667;655939.6667;1850744;1709774.333;14636411;190170159.3;784.3333333;13249064;162150289
2017;753472;4711;14;1994;89794275.67;2011907;11132177.67;3640874.333;172159;3998291.667;28135298;721819666.7;979.6666667;82194830.17;632025391
2017;753264;472;14;1972;3780811;132034;442130;26732;107545;60862;1715839;25091416;90;3940175;21310605
2017;753253;4711;5;1998;;;;68291181.67;30603691;;;16217243.4;;;
2017;753236;472;11;1994;2608755;672496;263065;103394;312300;118851;1280138;19555890;70;1291458;16947135
2017;752931;472;5;2002;9306514;1229130;1245866;81280;296510;455847;5725774;49601253;291;2428307;40294739
2017;752781;472;4;2000;861888;13290;116666;;111060;17341;361826;8367888;21;1248201;7506000
2017;752039;4711;4;1987;3750374;;572632;40217;288156;89439;2250035;55407449;106;1923342;51657075
2017;751543;472;11;1995;443295;10461;70974;;9653;11835;122843;2679735;8;416770.5;2236440
2017;751332;472;3;1995;26360312;453775;2836991;312645;2463977;855794;13047365;199663409;740;12212153;173303097
2017;751308;472;11;1998;269117;75126;21086;800;18413;4649;;2117509;4;202012.5;1848392
2017;751291;472;14;1992;5177131;214006;880965;1538;667501;209610;1869748;21827402;107;839189.5;16650271
2017;751271;472;4;2000;3122817;474709;213163;101831;97077;131980;1135631;20881401;68;1070205.5;17758584
2017;751267;472;4;1983;1003151;94620;76536;162;41963;7345;248250;5659254;11;330578.5;4656103
2017;751264;472;4;1992;765000;;132456;241;147700;13100;422796;8746000;25;1159673;7981000
2017;751231;472;4;2001;14901718;2627768;2571895;113330;208940;1135288;7225139;60857455;441;975109.5;45955737
2017;751176;472;14;1987;812729;7530;54787;1017;8270;25567;328636;9729177;27;1417523.5;8916448
2017;751161;472;5;2002;52432521;954426;3303522;798598;4263322;2461909;17312566;265656585;996;27458211;213224064
2017;750697;472;14;1994;10161678.33;244460.6667;913451.6667;37736;301629;1013884.333;3407724.667;55061927.67;237.6666667;;44900249.33
2017;750440;472;11;2000;374250;24000;31286;198;;;190607;3970935;15;812771;3596685
2017;750384;472;11;2002;4726505;154031;413682;39328;917630;265974;2525518;61144949;199;8975244.5;56418444
2017;750010;472;14;2013;83862;7228;9520;;170;5288;31792;471258;3;885.5;387396
2017;750005;4711;14;2004;2990993;768000;263619;66462;209967;91053;400360;19571840;43;1630320.5;16580847
2017;749783;472;11;2004;809750;117890;200430;;;17068;311883;21990737;20;1189353.5;21180987
2017;749724;472;14;1998;1448442;385362;49371;;83447;2852;636558;5947289;29;96175.5;4498847
2017;749557;472;11;1993;10618641;257479;450299;84658;366349;280466;3693304;91441784;259;8410841;80823143
2017;749421;472;4;2008;3069662;600864;218483;29246;431977;36572;1002622;11554080;60;107020;8484418
2017;749410;472;11;2004;580947;19779;44097;389;44787;8253;425604;18233345;32;1406983;17652398
2017;749400;472;14;2002;1473404;151756;75208;6860;82094;89146;649302;11814952;40;1365257.5;10341548
2017;749327;472;14;1996;1131331;63000;119477;6521;49173;22347;528562;6520024;14;1149828;5388693
2017;749326;472;11;2002;1237495;63059;80151;;;;430814;14198916;26;1140870;12961421
2017;749315;472;11;1998;1309141;1508;147525;;96918;14953;777095;7374181;56;246902;6065040
2017;749311;472;11;1998;1680223;;185324;;118379;169401;971169;36835726;80;18551739.5;35155503
2017;749310;472;4;1987;321694;13200;68712;;13916;26985;186695;1467081;19;17231;1145387
2017;749281;472;4;2003;1669361;180575;68397;5125;190010;45004;646911;15414841;54;2689376;13745480
2017;749210;472;4;2003;521677;69458;54043;;72408;10379;190443;2919195;18;220942.5;2397518
2017;749165;472;5;2000;1852147;42200;83566;;38001;208200;749346;14297398;59;4453654;12445251
2017;748825;472;11;1982;7982757;652759;430559;4527;411902;607285;1332278;92487697;186;5728495;84504940
2017;748810;472;11;1999;3451518;101099;161453;5070;148799;308064;874820;42922098;46;2253592.5;39470580
2017;748808;4711;11;1997;976079;95664;50308;;4566;23363;;17006108;41;3246620.5;16030029
2017;748805;472;11;2001;2856829;1251837;615032;54961;231161;102415;3827311;53902436;111;5940804.5;51045607
2017;748710;472;14;2000;3990433;489279;244258;66746;393054;81771;1588150;24426238;73;1571957;20435805
2017;748638;472;4;1985;321970;40200;49074;;20154;4527;114390;2175474;9;317236.5;1853504
2017;748615;472;4;2007;1167855;1;128876;552;18102;27674;384594;6263943;32;1394503.5;5096088
2017;748580;472;11;2005;766045;5775;121265;2133;8845;15681;378785;12944387;25;1443039;12178342
2017;748574;472;11;2002;971252;94535;107887;49405;118811;50307;197926;9264791;16;964668.5;8293539
2017;748551;472;11;2002;1162262;30600;39927;2945;28503;7301;867618;6258713;53;36407;5096451
2017;748547;472;11;2000;441088;209196;13430;;2351;3756;72609;2994474;4;480569;2553386
2017;748545;472;14;1997;672986;156984;57369;2330;58269;15417;163777;5579763;15;116971.5;4906777
2017;748528;472;11;2008;1066523;88788;154341;6057;66586;8574;557542;7495971;47;111103;6429448
2017;748517;472;11;1997;1463356;;170766;;194994;19060;483868;11919906;42;1155489;10456550
2017;748510;472;11;1982;523854;;29250;1225;8098;21728;211346;4252062;10;1064270.5;3728208
2017;748499;472;11;2000;1688072;114622;212617;16558;226017;193171;956033;23445445;71;3983998;21757373
2017;748489;472;14;2009;1368832;10306;131576;13207;84854;31227;664419;8781469;34;750750.5;7412637
2017;748472;472;12;1996;537511;;42043;2927;5247;25642;185789;1947259;17;383200;1409748
2017;748340;472;4;2000;5518615;359607;502520;69502;59820;539118;2655284;27191697;221;254974;21673082
2017;748222;472;14;2004;5527026;652822;581122;12061;93698;77035;2499467;27074178;148;1455142.5;21547152
2017;748206;4711;14;1968;350392;54483;10070;;;;181299;723415;13;;373023
2017;748189;472;12;1986;663837;101282;41642;7781;36073;5191;375954;5413791;16;758940.5;4749954
2017;748105;472;4;0;;;;;;;;16217243.4;;;
2017;748099;472;4;2006;843211;132000;102238;2956;33841;13808;287168;5764418;13;798508;4921207
2017;748088;4711;4;2006;714276;72000;48624;;84417;27681;263781;4397016;20;769444;3682740
2017;748082;472;4;2007;1769554;36000;104951;;131997;15846;261743;2722677;15;311267.5;953123
2017;748068;4711;5;2007;1610946;;78607;36815;8422;;234389;11716286;17;855252;10105340
2017;748044;472;9;2007;874656;151000;52958;1940;2688;16962;305933;4867501;24;43957.5;3992845
2017;748035;472;14;2008;2460650;136824;192013;3000;181574;209891;847948;16849965;70;2342023.5;14389315
2017;748000;472;4;2008;611743;;124483;;40333;23406;162231;3001514;8;474523;2389771
2017;747992;472;14;2009;17887936;3939465;1632627.667;265500.6667;258334.6667;674817.6667;7056000;82286299.33;410.6666667;4951487.833;64337910
2017;747991;472;14;2008;1352268;171843;46763;;;22863;571033;13610196;31;1467002.5;12257928
2017;747987;472;4;2009;881797;;167646;8345;78525;26737;282918;5372936;26;342898.5;4491139
2017;747983;472;4;2008;311862;30000;24985;;8125;305;191464;10650763;14;44627;10338901
2017;747962;472;14;2009;17887936;3939465;1632627.667;265500.6667;258334.6667;674817.6667;7056000;82286299.33;410.6666667;4951487.833;64337910
2017;747950;4711;14;2010;843758;48556;122929;630;51894;11777;381914;6708239;31;800407;5864481
2017;747825;472;4;1982;2260764;144000;85307;2775;43990;179678;491235;9759811;29;989198.5;7499047
2017;747810;472;11;1993;639524;;61417;;12829;20555;241716;3256569;13;614502;2617045
2017;747798;472;4;2008;2279381;115370;200142;5300;13359;19298;640339;18132976;41;3247000;15853595
2017;747793;4711;14;1997;1073600;56595;269839;7036;43030;51836;695566;7335000;34;2044296.5;6261400
2017;747729;472;9;2003;675720;3000;36175;25630;5450;32620;67424;2591486;11;402938.5;1915766
2017;747717;472;11;1996;1655543;23401;79943;;976;196034;596371;13855877;48;1278642.5;12200334
2017;747715;472;14;1993;891796;202800;41181;;5356;11977;449051;7498446;27;1614974.5;6606650
2017;747638;472;11;1995;937202;;50707;6700;67798;55702;372313;11447779;30;1611791;10510577
2017;747596;472;14;1994;919021;130411;123611;2304;14081;25200;428186;8103605;25;1035538.5;7184584
2017;747591;472;14;2002;985607;179562;119485;;92120;29153;465906;8825825;29;978185;7840218
2017;747589;472;11;2005;1534264;219600;116697;;103765;6674;451234;11944007;37;1083173;10409743
2017;747530;472;14;2007;5099919;289189;135958;3456;363460;55908;1219121;16924072;89;267002.5;11824153
2017;747524;4711;11;1996;1323141;51650;111447;21379;59748;102306;175303;15223806;23;782090.5;13900665
2017;747509;472;11;1994;732379;;70796;8500;17750;26000;283387;6075874;14;1335000;5343495
2017;747474;472;14;2005;9550437;2467229;735224;53227;693260;187977;3523971;31227771;188;318389;21677334
2017;747396;4711;14;2011;89794275.67;2011907;11132177.67;3640874.333;172159;3998291.667;28135298;721819666.7;979.6666667;82194830.17;632025391
2017;747384;472;9;2012;1253624;306632;95632;2850;42408;75572;382049;4632065;27;51759;3378441
2017;747375;472;14;2009;;68664531.33;33431325;12047377.33;18888380.67;;;16217243.4;4506.666667;;
2017;747371;472;14;2013;;68664531.33;33431325;12047377.33;18888380.67;;;16217243.4;4506.666667;;
2017;747364;4711;14;2013;2031990;55510;172920;10721;;142775;668840;18164065;45;3591629.5;16132075
2017;747363;472;14;2013;1228511;854;15299;;29147;;104829;10295182;25;1692883.5;9066671
2017;747362;472;14;2013;2366545;1069276;386585;85090;103675;98648;1171348;7230411;335;1016910;4863866
2017;747328;472;4;2008;730896;47472;62450;47131;44600;44774;263445;5854777;21;540312.5;5123881
2017;747279;4711;14;2011;185316;99088;2807;;;11005;49436;366758;6;180707;181442
2017;747271;472;14;2007;231930;24000;22145;;;;196282;1486482;16;726905;1252222
2017;747239;472;11;2012;324614;;57854;;1457;6608;185508;6327416;15;674536;6002802
2017;747233;4711;11;1990;;;;;;;;16217243.4;;;
2017;747223;472;14;2012;1052527;92730;86680;;34864;4830;401795;20600167;28;1836111;19547640
2017;747221;472;11;2006;603593;16500;50076;;28949;29037;156174;6982161;13;801116;6378568
2017;747206;472;11;2005;69741;2200;8471;1106;7552;1700;75968;2373061;7;251543;2303320
2017;747191;472;14;2010;587787;33600;17087;;180009;25296;193096;4896102;14;400625;4308315
2017;747176;472;11;2002;1659717;18078;24490;4522;1355;2559;365461;6259106;31;317021.5;4599389
2017;747151;472;11;2005;340508;73862;25741;;;3843;150630;1612715;13;149000;1272207
2017;747133;472;4;2009;569593;60000;48676;;47390;9280;167901;4426412;12;147152.5;3856819
2017;747111;472;11;2012;667955;67000;39001;;7498;17220;244575;8679906;14;31870;8011951
2017;747106;472;14;2009;793970;91945;22429;;2506;37166;276959;3860214;18;411950;3066244
2017;747095;4711;11;1999;307370;;22679;;950;3200;221021;3073698;18;482485.5;2766328
2017;747052;472;14;2011;;;;;;;;16217243.4;;;
2017;747035;472;11;2001;672627;2800;60015;;14996;47430;226676;5305395;11;1052347;4632768
2017;746995;472;11;2004;386030;52800;79168;;59011;;106248;4030352;9;144995;3644322
2017;746994;472;11;2002;1163184;69600;29967;5630;3743;1250;157112;6462129;14;65280;5298945
2017;746992;472;4;2006;637395;140000;30819;;;69463;249465;4249299;16;134326;3611904
2017;746991;472;11;2001;556970;9900;36541;194;496;;258022;5861443;13;1324821.5;5304473
2017;746965;472;11;2013;446186;15000;30966;;30966;10880;258654;3600375;18;11680.5;3154189
2017;746960;472;11;2012;283137;63113;23572;;19943;15350;61414;6910798;4;60672.5;6627661
2017;746949;472;14;2012;187154;24459;38634;;7107;3755;49549;866552;8;75920;679398
2017;746849;472;11;1994;503032;;57807;;62640;59944;115454;2425242;8;268002;1922210
2017;746845;472;14;2012;540851;86400;58310;1000;;15142;258809;5329467;19;220353.5;4788616
2017;746834;472;14;2012;383277;;18768;;938;21128;129946;1505940;10;;1122663
2017;746822;472;11;1999;815156;18105;43157;;65972;7219;272580;6642608;17;406018.5;5827452
2017;746818;472;14;2009;510260;;92341;1740;;6092;175083;5308108;14;484887.5;4797848
2017;746816;472;11;2004;469201;;10315;120;1556;4200;139694;3584201;10;540257;3115000
